COG1813	J
COG1810	S
COG1590	J
COG1816	F
COG1817	R
COG1814	P
COG1815	N
COG2361	S
COG0068	O
COG1818	J
COG1819	G
COG2365	T
COG2364	S
COG2367	V
COG0106	E
COG1595	K
COG4278	S
COG3948	X
COG4447	R
COG3470	MI
COG3768	S
COG3471	S
COG5001	T
COG3762	S
COG3763	S
COG0437	C
COG3761	C
COG3766	S
COG3767	S
COG3764	M
COG3765	M
COG3168	NW
COG3169	S
COG3164	S
COG3165	H
COG3166	NW
COG3167	NW
COG3160	K
COG3161	H
COG3162	S
COG5343	T
COG0436	E
COG4331	S
COG3970	R
COG5190	K
COG0459	O
COG0458	EF
COG0329	EM
COG0328	L
COG0455	DN
COG0454	KR
COG0457	R
COG0456	J
COG0451	M
COG0450	V
COG0321	H
COG0452	H
COG5513	S
COG4529	R
COG4525	P
COG4521	P
COG4520	M
COG3675	I
COG4025	S
COG3676	X
COG4274	S
COG0213	F
COG0212	H
COG0211	J
COG0210	L
COG0217	KJ
COG0216	J
COG0215	J
COG0214	H
COG3090	G
COG3091	R
COG0219	J
COG0218	D
COG3094	S
COG3095	D
COG3096	D
COG1563	R
COG1030	O
COG1031	R
COG1032	R
COG1033	R
COG1034	C
COG1035	C
COG1036	C
COG4026	R
COG1038	C
COG1039	L
COG3673	S
COG4277	R
COG0529	P
COG0528	F
COG0039	C
COG0038	P
COG3572	H
COG0033	G
COG0520	E
COG0523	R
COG0522	J
COG0525	J
COG0524	G
COG0527	E
COG0526	O
COG3542	R
COG3543	S
COG3540	P
COG3541	R
COG3546	P
COG3547	X
COG3544	S
COG3545	R
COG4231	C
COG3577	R
COG3548	S
COG3549	V
COG4235	CO
COG4237	C
COG3576	R
COG3784	S
COG3785	O
COG3786	M
COG3787	S
COG3780	L
COG3575	S
COG3782	S
COG3783	C
COG4932	S
COG4584	X
COG3788	S
COG3789	S
COG3954	G
COG4020	S
COG5645	S
COG4648	S
COG3956	R
COG4649	S
COG0147	EH
COG0146	EQ
COG0145	EQ
COG0144	J
COG1328	F
COG1329	K
COG1498	J
COG1499	J
COG1324	P
COG1497	K
COG1494	G
COG1495	O
COG1492	H
COG1493	T
COG1490	J
COG0148	G
COG4276	R
COG4021	J
COG4307	S
COG4306	S
COG4301	R
COG4300	P
COG4303	E
COG4302	E
COG4309	S
COG4308	Q
COG3439	S
COG3436	X
COG3437	T
COG3434	T
COG3435	Q
COG3432	K
COG3433	Q
COG3430	N
COG3431	S
COG5485	R
COG4273	S
COG5484	S
COG2930	I
COG5031	H
COG2931	Q
COG1148	C
COG1149	R
COG3826	S
COG2391	R
COG1140	CP
COG1141	C
COG1142	C
COG1143	C
COG1144	C
COG1145	C
COG1146	F
COG5260	L
COG4272	S
COG5265	O
COG5267	S
COG5266	R
COG5268	U
COG5032	T
COG3329	S
COG2963	X
COG2962	S
COG2961	J
COG2960	S
COG2967	P
COG2966	S
COG2965	L
COG2964	K
COG4019	S
COG0613	R
COG2969	R
COG2968	S
COG1322	L
COG0612	R
COG5003	X
COG1748	E
COG5033	K
COG5489	S
COG1749	N
COG5488	S
COG0846	O
COG0847	L
COG0845	MV
COG0842	V
COG0843	C
COG0840	NT
COG0841	V
COG1323	R
COG1744	M
COG0848	U
COG0849	D
COG1745	S
COG1742	R
COG1743	L
COG0619	H
COG3858	D
COG0618	F
COG4055	H
COG4054	H
COG4807	S
COG4057	H
COG2145	H
COG2144	R
COG2147	J
COG2146	PQ
COG2141	HR
COG2140	G
COG2143	O
COG2142	C
COG3946	U
COG3947	TK
COG3944	M
COG3945	R
COG2149	S
COG2148	M
COG3940	G
COG3941	X
COG4598	E
COG5493	S
COG5490	S
COG5491	D
COG5496	R
COG4053	S
COG5494	O
COG5495	R
COG5498	G
COG4052	R
COG3890	I
COG5346	S
COG3892	G
COG3893	L
COG3894	S
COG3895	M
COG3896	V
COG3897	R
COG3898	S
COG3899	R
COG4580	G
COG4197	K
COG5342	R
COG4427	S
COG2607	R
COG4682	S
COG4191	T
COG1953	FH
COG1952	U
COG1951	C
COG1950	S
COG1957	F
COG1956	VT
COG1955	N
COG1954	K
COG2202	T
COG2203	T
COG1959	K
COG1958	K
COG2206	T
COG2207	K
COG2204	T
COG2205	T
COG3308	S
COG3309	S
COG3660	D
COG4296	S
COG3300	T
COG3301	P
COG3302	C
COG3303	P
COG3304	S
COG3305	S
COG1579	R
COG3307	M
COG4294	L
COG4689	Q
COG3403	S
COG4065	S
COG3402	S
COG4291	S
COG3738	S
COG4820	E
COG4722	X
COG3400	S
COG1578	S
COG2376	G
COG2377	M
COG2374	R
COG2375	P
COG2372	P
COG2373	R
COG2370	O
COG2371	O
COG4781	I
COG4783	R
COG4782	R
COG4785	M
COG4784	R
COG2378	K
COG2379	G
COG3234	S
COG3235	S
COG3236	O
COG3237	S
COG3230	P
COG3231	J
COG3232	E
COG3233	R
COG4243	S
COG5614	X
COG3238	S
COG3239	I
COG3581	R
COG3409	M
COG4027	F
COG2219	L
COG5579	S
COG4298	S
COG2218	C
COG3732	G
COG4340	S
COG4244	S
COG3797	S
COG4921	S
COG4250	T
COG4920	S
COG3736	U
COG3258	C
COG3159	S
COG3158	P
COG4655	S
COG3259	C
COG4245	S
COG4652	S
COG4651	P
COG4650	KT
COG3151	S
COG3150	R
COG3153	R
COG3152	S
COG3155	Q
COG3154	I
COG3157	U
COG3156	U
COG2213	G
COG2212	P
COG0448	G
COG0449	M
COG0338	L
COG0339	E
COG0334	E
COG0335	J
COG0336	J
COG0337	E
COG0330	O
COG0331	I
COG0332	I
COG0333	J
COG4538	S
COG4539	S
COG4918	S
COG2522	R
COG4533	K
COG4530	S
COG4531	P
COG4536	P
COG2521	R
COG4535	P
COG4247	I
COG3794	C
COG0236	IQ
COG5608	V
COG5029	OI
COG0200	J
COG0201	U
COG0202	K
COG0203	J
COG0204	I
COG0205	G
COG0206	D
COG0207	F
COG0208	F
COG0209	F
COG2524	K
COG3793	P
COG0536	DL
COG0537	FGR
COG0534	V
COG0535	R
COG0532	J
COG0533	J
COG0530	P
COG0531	E
COG1005	C
COG1004	M
COG1007	C
COG1006	P
COG1001	F
COG0017	J
COG0538	C
COG1002	V
COG0028	EH
COG0029	H
COG4224	S
COG1019	H
COG4222	S
COG4223	S
COG0133	E
COG2988	E
COG0020	I
COG0021	G
COG0022	C
COG0023	J
COG0024	J
COG0025	P
COG0026	F
COG0027	F
COG0013	J
COG3257	S
COG0012	J
COG1544	J
COG1545	R
COG3791	S
COG0549	E
COG5004	X
COG0548	E
COG3588	G
COG1540	R
COG4295	S
COG0018	J
COG0154	J
COG0155	P
COG0156	H
COG0157	H
COG0150	F
COG0151	F
COG0152	F
COG0153	G
COG1311	L
COG1310	O
COG1313	R
COG1312	G
COG1315	S
COG0159	E
COG1317	NU
COG1316	M
COG4312	R
COG4253	S
COG4310	R
COG4311	E
COG4316	S
COG4317	F
COG4314	P
COG4252	T
COG1731	H
COG4318	S
COG4319	R
COG5302	X
COG4251	T
COG3449	L
COG3448	T
COG1799	D
COG1798	J
COG1572	O
COG1794	M
COG1797	H
COG1796	L
COG1791	E
COG1790	S
COG1793	L
COG1792	D
COG1175	G
COG1174	E
COG1177	E
COG1176	E
COG1171	E
COG4255	S
COG1173	EP
COG1172	G
COG4254	R
COG1179	J
COG1178	P
COG4377	S
COG1777	K
COG0396	O
COG1775	Q
COG1774	T
COG1773	C
COG1772	S
COG1771	S
COG0397	S
COG5620	S
COG0394	T
COG1779	R
COG1778	MR
COG4121	J
COG5592	R
COG0395	G
COG5278	T
COG5279	D
COG5276	S
COG0392	S
COG5274	CI
COG5275	R
COG4899	S
COG4799	I
COG5270	J
COG0393	S
COG2971	G
COG2972	T
COG2973	K
COG2974	L
COG0390	P
COG2976	T
COG2977	Q
COG2978	H
COG2979	S
COG4004	S
COG0391	HG
COG4002	R
COG4003	S
COG4001	S
COG4585	T
COG5301	X
COG3604	KT
COG0833	E
COG0832	E
COG0831	E
COG0830	O
COG0837	G
COG0836	M
COG0835	NT
COG0834	ET
COG5007	T
COG4558	P
COG0839	C
COG0838	C
COG4559	P
COG4635	H
COG5571	R
COG4634	R
COG4323	S
COG4637	R
COG4636	R
COG2908	M
COG5316	S
COG3643	E
COG4630	F
COG5569	P
COG3903	R
COG4787	N
COG4550	T
COG4823	V
COG4551	R
COG2152	G
COG2153	R
COG2150	R
COG2151	O
COG2156	P
COG2157	J
COG2154	H
COG2155	S
COG3933	K
COG3932	S
COG2158	R
COG2159	R
COG3937	QT
COG1795	C
COG3935	L
COG3934	G
COG5573	R
COG4333	S
COG5469	S
COG5468	S
COG5467	S
COG5466	S
COG5465	S
COG3905	K
COG5463	S
COG5462	S
COG5461	W
COG4638	PR
COG5572	S
COG2369	S
COG4024	S
COG2368	Q
COG3225	N
COG1940	KG
COG1941	C
COG1942	Q
COG1811	S
COG1944	J
COG1945	E
COG1946	I
COG1947	I
COG1948	L
COG1949	A
COG4826	O
COG4827	R
COG3339	S
COG3338	P
COG4822	H
COG3222	S
COG5456	P
COG3221	P
COG5457	S
COG3220	S
COG5006	E
COG5455	P
COG2360	O
COG2363	S
COG2027	M
COG4796	U
COG4797	R
COG4794	U
COG2362	E
COG4792	U
COG4790	U
COG4791	U
COG4798	R
COG3714	S
COG2303	IR
COG2302	R
COG2301	G
COG2307	S
COG2306	R
COG2304	R
COG5146	H
COG2309	E
COG2308	S
COG3201	H
COG3200	E
COG3203	M
COG2029	S
COG3205	S
COG3204	S
COG3207	Q
COG3206	M
COG3209	R
COG3208	Q
COG5458	S
COG5309	G
COG5459	J
COG5002	T
COG5568	S
COG5590	H
COG3146	R
COG3147	D
COG3144	N
COG3145	L
COG3142	P
COG3143	NT
COG3140	S
COG3141	L
COG3148	S
COG3149	U
COG4644	X
COG4086	S
COG4646	L
COG4647	Q
COG4640	S
COG4641	D
COG2419	J
COG4087	R
COG2414	C
COG2413	R
COG2412	S
COG2411	S
COG2410	R
COG4257	V
COG5238	TA
COG3316	X
COG0309	O
COG0308	E
COG4080	J
COG0301	HJ
COG0300	R
COG0303	H
COG0302	H
COG0305	L
COG0304	IQ
COG0307	H
COG0306	P
COG0640	K
COG4256	H
COG1548	S
COG1066	O
COG2902	E
COG0643	NT
COG0644	C
COG2878	C
COG0645	R
COG1549	R
COG0239	DP
COG0238	J
COG0235	G
COG0234	O
COG0237	H
COG1060	H
COG0231	J
COG0230	J
COG0233	J
COG0232	F
COG0543	HC
COG0542	O
COG0541	U
COG0016	J
COG0547	E
COG0546	C
COG0545	O
COG0544	O
COG1012	C
COG1013	C
COG1010	H
COG1011	H
COG0019	E
COG1017	C
COG1014	C
COG1015	G
COG0785	CO
COG0784	T
COG0787	M
COG0786	E
COG0781	K
COG0780	J
COG0783	PV
COG0782	K
COG4259	S
COG4258	R
COG0789	K
COG0788	F
COG4495	S
COG5371	F
COG4496	S
COG4297	S
COG4493	S
COG4492	R
COG4499	S
COG3769	G
COG5293	S
COG1306	S
COG1307	I
COG1304	CIR
COG1305	O
COG1302	S
COG1303	R
COG1300	D
COG1301	C
COG1308	K
COG1309	K
COG0161	H
COG0160	E
COG0163	H
COG0162	J
COG0165	E
COG0164	L
COG0167	F
COG0166	G
COG0169	E
COG0168	P
COG3760	S
COG4876	S
COG0491	R
COG0490	P
COG0493	ER
COG0492	O
COG0495	J
COG0494	V
COG0497	L
COG0496	L
COG0499	H
COG0498	E
COG3513	V
COG3458	Q
COG3459	G
COG1788	I
COG3512	V
COG1782	R
COG1783	X
COG1780	F
COG1781	F
COG1786	R
COG1787	V
COG1784	R
COG1785	PR
COG1162	J
COG1163	J
COG1160	R
COG1161	J
COG1166	E
COG1167	KE
COG1164	E
COG1165	H
COG1546	H
COG1168	ER
COG1169	HQ
COG1764	V
COG1765	R
COG1766	NU
COG1767	H
COG1760	E
COG1761	K
COG1762	GT
COG1763	H
COG2893	G
COG2892	J
COG2891	M
COG2890	J
COG1768	R
COG1769	V
COG0121	R
COG2894	D
COG3453	R
COG1547	S
COG3976	R
COG3454	P
COG5207	R
COG5206	O
COG3455	U
COG4079	S
COG4078	C
COG2949	M
COG2948	U
COG2945	R
COG2944	K
COG2947	R
COG2946	L
COG2941	H
COG2940	R
COG2943	MG
COG2942	G
COG2093	K
COG2092	J
COG2091	H
COG2090	S
COG2097	J
COG2096	H
COG2095	E
COG2094	L
COG2099	H
COG2098	S
COG0820	J
COG0821	I
COG0822	O
COG0823	U
COG0824	I
COG0825	I
COG0826	O
COG0827	L
COG0828	J
COG0829	O
COG2870	M
COG5561	S
COG5517	Q
COG5516	R
COG1541	H
COG5514	S
COG4818	S
COG5512	R
COG5511	X
COG5510	S
COG5519	S
COG5518	X
COG4107	P
COG4106	C
COG4105	M
COG4104	U
COG4103	S
COG4102	S
COG4101	R
COG4100	PR
COG2873	E
COG4290	F
COG4109	K
COG4108	J
COG1542	S
COG3580	R
COG4924	S
COG3920	T
COG3921	S
COG3923	L
COG3924	S
COG3925	GT
COG1543	G
COG5445	S
COG5478	P
COG5479	S
COG5378	R
COG5474	S
COG5475	S
COG5476	R
COG5477	S
COG5470	S
COG2899	S
COG5472	S
COG5473	S
COG5310	Q
COG5621	R
COG2898	S
COG4927	R
COG2117	J
COG5567	S
COG5622	M
COG4246	S
COG5625	K
COG5439	S
COG5624	K
COG3322	T
COG3323	S
COG3320	Q
COG3321	Q
COG1979	C
COG1978	R
COG3324	R
COG3325	G
COG1975	O
COG1974	KT
COG1977	H
COG1976	J
COG0015	F
COG1970	M
COG1973	O
COG1972	F
COG1600	J
COG2013	S
COG2897	P
COG2896	H
COG0327	H
COG4502	F
COG2895	P
COG0326	O
COG5446	R
COG0014	E
COG2938	O
COG0325	R
COG0324	J
COG0323	L
COG0322	L
COG2310	T
COG2311	S
COG2312	Q
COG2313	F
COG2314	S
COG2315	K
COG2316	R
COG2317	E
COG2318	S
COG2319	R
COG2939	E
COG0320	H
COG5361	X
COG3374	S
COG4446	S
COG5362	X
COG3218	R
COG3219	S
COG3216	S
COG3217	R
COG3214	R
COG3215	NW
COG3212	S
COG3213	V
COG3210	U
COG3211	R
COG4089	S
COG4445	J
COG4664	Q
COG4443	S
COG4227	L
COG3133	M
COG3132	S
COG3131	M
COG3130	J
COG0011	S
COG3136	S
COG3135	Q
COG3134	S
COG3139	S
COG3138	E
COG1639	T
COG4374	V
COG4672	X
COG4675	S
COG2409	S
COG4677	GI
COG4676	S
COG2404	JT
COG2405	R
COG2406	R
COG2407	G
COG2401	R
COG2402	R
COG2403	R
COG1997	J
COG1996	K
COG0010	E
COG1994	O
COG1993	T
COG1992	R
COG1991	S
COG1990	J
COG4370	S
COG0287	E
COG1999	O
COG1998	J
COG5319	S
COG4225	G
COG4372	S
COG3256	P
COG4373	X
COG2859	S
COG4812	E
COG4073	S
COG3689	S
COG3688	R
COG4072	S
COG3685	P
COG3684	G
COG3687	R
COG3686	S
COG3681	E
COG3680	S
COG3683	R
COG3682	K
COG4070	S
COG3719	J
COG3049	MR
COG3048	E
COG3047	M
COG3046	R
COG3045	T
COG3044	R
COG3043	CP
COG3042	R
COG3041	J
COG3040	M
COG0228	J
COG0229	O
COG4075	S
COG0222	J
COG0223	J
COG0220	J
COG0221	CP
COG0226	P
COG0227	J
COG0224	C
COG0225	O
COG0002	E
COG0003	P
COG0552	U
COG0001	H
COG0006	E
COG0555	P
COG0004	P
COG0005	F
COG0558	I
COG0559	E
COG0008	J
COG0009	J
COG1575	H
COG1574	R
COG1577	I
COG1576	J
COG0792	L
COG0793	O
COG0790	T
COG0791	M
COG0796	M
COG0797	M
COG0794	GM
COG0795	MN
COG4248	R
COG4249	R
COG0798	P
COG0799	J
COG4220	X
COG3599	D
COG3098	S
COG4481	S
COG4371	S
COG4487	S
COG3099	S
COG3591	E
COG3590	O
COG3593	L
COG3592	S
COG3595	S
COG3594	G
COG3597	S
COG3596	R
COG0316	O
COG0317	TK
COG0314	H
COG0315	H
COG0312	R
COG0313	J
COG0310	P
COG0311	H
COG4900	R
COG4221	C
COG0318	IQ
COG0319	J
COG1373	R
COG1372	LX
COG1371	R
COG1370	J
COG1377	N
COG1376	M
COG1374	J
COG1379	R
COG1378	K
COG0178	L
COG0179	Q
COG0176	G
COG0177	L
COG0174	E
COG0175	EH
COG0172	J
COG0173	J
COG0170	O
COG0171	H
COG3465	S
COG3464	X
COG3467	V
COG3093	V
COG3461	S
COG3460	Q
COG0488	R
COG0489	D
COG0486	J
COG0484	O
COG0482	J
COG0483	G
COG0480	J
COG0481	J
COG3667	P
COG3379	R
COG2848	D
COG3664	G
COG3663	L
COG3662	S
COG3661	G
COG3378	X
COG3097	S
COG3669	G
COG3668	X
COG1409	T
COG1199	L
COG1198	L
COG1197	LK
COG1196	D
COG1195	L
COG1194	L
COG1193	L
COG1192	N
COG1191	K
COG1190	J
COG1751	S
COG1750	R
COG1753	V
COG1752	R
COG1755	S
COG1754	S
COG1209	M
COG1208	JM
COG1207	M
COG1206	J
COG1205	L
COG1204	L
COG1203	V
COG1202	L
COG1201	L
COG1200	L
COG4423	S
COG5212	T
COG1683	S
COG1682	GM
COG1681	N
COG1680	V
COG1687	E
COG1686	M
COG1685	E
COG1684	N
COG2952	S
COG4061	H
COG1689	S
COG1688	V
COG2956	M
COG0138	F
COG2954	R
COG4067	S
COG2080	C
COG2081	R
COG2082	H
COG0139	E
COG2084	I
COG2085	R
COG2086	C
COG2087	H
COG2088	D
COG2089	M
COG3611	L
COG5515	S
COG0819	H
COG0818	I
COG0815	M
COG0814	E
COG0817	L
COG0816	K
COG0811	U
COG0810	M
COG0813	F
COG0812	M
COG4342	X
COG5009	M
COG5506	S
COG5507	S
COG5500	S
COG5501	S
COG5502	S
COG5008	NW
COG5508	S
COG5509	S
COG4114	P
COG4115	V
COG4116	S
COG4117	P
COG4110	V
COG2366	Q
COG4112	R
COG4113	R
COG4118	V
COG4119	FR
COG3915	S
COG3914	O
COG3917	Q
COG3916	T
COG3911	R
COG3910	R
COG3913	S
COG4993	G
COG4365	S
COG3919	R
COG3918	S
COG0521	H
COG5000	T
COG4572	P
COG0031	E
COG5449	S
COG5448	S
COG0030	J
COG4910	Q
COG5441	S
COG0037	J
COG5443	N
COG4968	NW
COG4229	E
COG5444	V
COG1551	T
COG0036	G
COG0035	F
COG0034	F
COG4806	G
COG4239	Q
COG4804	R
COG4805	S
COG4802	C
COG4803	S
COG4800	K
COG4238	M
COG1550	S
COG4808	S
COG4809	G
COG3861	S
COG3860	S
COG1968	I
COG1969	C
COG3865	R
COG3864	R
COG3867	G
COG3866	G
COG1962	H
COG1963	R
COG1960	I
COG1961	L
COG1966	T
COG1967	S
COG1964	R
COG1965	P
COG2840	L
COG4828	S
COG4571	M
COG4230	E
COG4233	OC
COG3118	O
COG2841	S
COG4232	O
COG4335	L
COG4829	Q
COG2329	H
COG2989	M
COG2324	S
COG2327	M
COG2326	C
COG2321	R
COG2320	R
COG2323	S
COG2322	S
COG3269	R
COG3268	S
COG3263	CP
COG3262	C
COG3261	C
COG3260	C
COG3267	U
COG3266	D
COG3265	G
COG3264	M
COG3628	X
COG3113	M
COG2710	P
COG3112	S
COG3781	P
COG4995	S
COG3120	L
COG3121	W
COG3122	S
COG3123	S
COG3124	I
COG3125	C
COG3126	S
COG3127	Q
COG3128	R
COG3129	J
COG3621	R
COG4063	H
COG3620	K
COG4824	X
COG4668	G
COG4669	U
COG2431	S
COG2430	S
COG2433	R
COG4665	Q
COG4662	P
COG4663	Q
COG4660	C
COG2719	D
COG1984	E
COG1985	H
COG1986	FV
COG1987	N
COG1980	G
COG1981	S
COG1982	E
COG1983	KT
COG3624	P
COG1988	R
COG1989	NU
COG1715	V
COG4825	S
COG1714	S
COG4998	L
COG0641	O
COG1717	J
COG4999	T
COG3698	S
COG1716	T
COG3692	S
COG1711	L
COG3691	S
COG3696	P
COG3697	HI
COG3694	R
COG1710	S
COG2501	J
COG1713	R
COG2503	R
COG2502	E
COG3054	R
COG3055	M
COG3056	S
COG1712	R
COG2509	R
COG2508	K
COG3052	C
COG3053	C
COG3926	R
COG2846	O
COG1089	M
COG0569	P
COG0568	K
COG0565	J
COG0564	J
COG0567	C
COG0566	J
COG0561	HR
COG0560	E
COG0563	F
COG0562	M
COG3586	S
COG3587	V
COG3584	S
COG3585	H
COG3582	R
COG3583	S
COG0769	M
COG0768	DM
COG0767	M
COG0766	M
COG0765	E
COG0764	I
COG0763	M
COG0762	S
COG0761	I
COG0760	O
COG1088	M
COG4579	T
COG4479	S
COG4478	S
COG4477	D
COG4476	S
COG4475	S
COG4474	X
COG4473	U
COG4472	S
COG4471	S
COG4470	S
COG0363	G
COG0362	G
COG0361	J
COG0360	J
COG0367	E
COG0366	G
COG0365	I
COG0364	G
COG0143	J
COG0369	P
COG0368	H
COG0142	H
COG1360	N
COG1361	S
COG1362	E
COG1363	EG
COG1364	E
COG0141	E
COG1366	T
COG1367	V
COG1368	M
COG1369	J
COG0140	E
COG5471	X
COG1496	P
COG0109	HI
COG0108	H
COG1325	J
COG0103	J
COG0102	J
COG0101	J
COG0100	J
COG0107	E
COG1326	R
COG0105	F
COG0104	F
COG3472	S
COG3473	Q
COG0646	E
COG1327	K
COG3476	T
COG3477	S
COG3474	C
COG3475	I
COG1320	P
COG3478	R
COG3479	Q
COG1321	K
COG1566	V
COG1567	V
COG1564	H
COG1565	R
COG1562	I
COG0149	G
COG1560	I
COG1561	S
COG4583	E
COG4582	D
COG4581	L
COG1491	R
COG3678	O
COG3679	T
COG1568	R
COG1569	R
COG0647	F
COG4305	M
COG1188	J
COG1189	J
COG4304	S
COG1184	J
COG1185	J
COG1186	J
COG1187	J
COG1180	O
COG1181	MR
COG1182	C
COG1183	I
COG0617	J
COG0616	O
COG0615	M
COG0614	P
COG1218	P
COG1219	O
COG0611	H
COG0610	V
COG1214	J
COG1215	N
COG1216	G
COG1217	T
COG1210	M
COG1211	I
COG1212	M
COG1213	I
COG0587	L
COG0586	S
COG0585	J
COG0584	I
COG0583	K
COG0582	LX
COG0581	P
COG0580	G
COG4059	H
COG4058	H
COG0589	T
COG0588	G
COG1690	J
COG1691	F
COG1692	R
COG1693	K
COG1694	V
COG1695	K
COG1696	M
COG1697	L
COG1698	S
COG1699	N
COG4299	R
COG3745	UW
COG5558	X
COG3747	X
COG2981	E
COG2980	M
COG2983	S
COG0809	J
COG2985	R
COG2984	R
COG2987	E
COG2986	E
COG0802	J
COG0803	P
COG0800	G
COG0801	H
COG0806	J
COG0807	H
COG0804	E
COG0805	U
COG5531	B
COG5530	S
COG5533	O
COG5532	S
COG5534	X
COG3337	V
COG4120	R
COG4123	J
COG4122	R
COG4125	S
COG4124	G
COG4127	R
COG4126	E
COG4129	S
COG4128	R
COG4906	S
COG3069	C
COG3900	S
COG3901	K
COG3906	S
COG3907	R
COG3904	S
COG3068	S
COG3908	S
COG3909	C
COG4725	J
COG3336	CO
COG2189	L
COG2188	K
COG5454	S
COG4724	G
COG5452	S
COG5453	S
COG5450	K
COG5451	S
COG2181	CP
COG2180	CPO
COG2183	K
COG2182	G
COG2185	I
COG2184	T
COG2187	R
COG2186	K
COG3854	D
COG4721	H
COG3855	G
COG4720	S
COG3856	S
COG3857	L
COG4904	S
COG4083	L
COG3326	S
COG4448	E
COG3367	R
COG3063	NW
COG3327	K
COG4873	S
COG4872	S
COG4871	K
COG3062	O
COG4877	S
COG3852	T
COG4875	S
COG4874	S
COG4879	S
COG3853	V
COG4811	S
COG4903	K
COG4729	S
COG3878	S
COG3879	S
COG3876	S
COG3877	S
COG3874	S
COG3875	M
COG3872	S
COG3328	X
COG3870	S
COG3871	S
COG2057	I
COG2056	E
COG2055	C
COG2054	R
COG2053	J
COG2052	M
COG2051	J
COG2050	Q
COG1971	P
COG2059	P
COG2058	J
COG4902	S
COG4817	L
COG5552	S
COG4816	E
COG4901	J
COG2339	T
COG4909	Q
COG4908	R
COG2332	CO
COG2333	R
COG4905	S
COG2331	R
COG2336	T
COG2337	V
COG2334	T
COG2335	R
COG3278	C
COG3279	KT
COG5609	S
COG3270	J
COG3271	R
COG3272	S
COG3273	S
COG3274	M
COG3275	T
COG3276	J
COG3277	J
COG4360	F
COG5239	A
COG2723	G
COG2851	C
COG3456	TU
COG5602	B
COG2426	S
COG2427	S
COG2425	S
COG3119	P
COG2423	E
COG2421	C
COG3115	D
COG3114	U
COG3117	M
COG3116	D
COG3111	S
COG3110	S
COG2428	J
COG2429	F
COG4619	P
COG4618	U
COG2850	J
COG4615	P
COG5015	S
COG5650	S
COG5119	R
COG5548	S
COG5549	O
COG3629	T
COG5263	G
COG3830	T
COG4837	O
COG5055	L
COG5012	C
COG2512	S
COG2513	G
COG2510	S
COG2511	J
COG2516	R
COG2517	R
COG2514	Q
COG2515	E
COG3061	S
COG3060	KE
COG2518	O
COG2519	J
COG3065	M
COG3064	M
COG3067	CP
COG3066	L
COG4836	S
COG4269	S
COG5551	V
COG0578	C
COG0579	G
COG0572	F
COG0573	P
COG0571	K
COG0576	O
COG0577	V
COG0574	G
COG0575	I
COG4262	R
COG4268	V
COG3707	TK
COG0778	C
COG0779	J
COG4263	P
COG0774	M
COG0775	F
COG0776	L
COG0777	I
COG0770	M
COG0771	M
COG0772	D
COG0773	M
COG4158	R
COG4261	R
COG4468	G
COG4469	R
COG4010	S
COG3837	S
COG4266	F
COG4466	S
COG4467	L
COG4460	S
COG4013	S
COG4267	S
COG0370	P
COG0371	C
COG0372	C
COG0373	H
COG0374	C
COG0375	R
COG0376	P
COG0377	C
COG0378	O
COG0379	H
COG2604	S
COG2605	R
COG2602	V
COG2603	J
COG4014	S
COG5492	R
COG1359	C
COG1358	J
COG1429	H
COG1428	F
COG1355	R
COG1354	L
COG1357	S
COG1356	K
COG1351	F
COG1350	E
COG1421	V
COG1420	K
COG0118	E
COG0119	E
COG4018	S
COG0110	R
COG0111	HR
COG0112	E
COG0113	H
COG0114	C
COG0115	EH
COG0116	J
COG0117	H
COG3835	KT
COG3489	S
COG3488	R
COG3487	S
COG3486	Q
COG3485	Q
COG3484	O
COG3483	E
COG3482	S
COG3481	J
COG3480	T
COG1513	P
COG1512	S
COG1511	S
COG1510	K
COG1517	V
COG1516	NU
COG1515	L
COG1514	J
COG3649	V
COG3648	Q
COG1519	M
COG1518	V
COG4594	P
COG4597	E
COG4568	K
COG4461	S
COG0604	CR
COG0605	P
COG0606	O
COG0607	P
COG0600	P
COG0601	EP
COG0602	R
COG0603	J
COG1221	KT
COG1220	O
COG1223	R
COG1222	O
COG0608	L
COG0609	P
COG1227	CP
COG1226	P
COG0594	J
COG0595	J
COG0596	HR
COG0597	MU
COG0590	J
COG0591	E
COG0592	L
COG0593	L
COG4048	S
COG4049	R
COG0598	P
COG0599	R
COG4284	G
COG4285	R
COG4286	S
COG4287	R
COG4280	S
COG4281	I
COG4282	M
COG4283	S
COG4288	S
COG4289	S
COG3838	U
COG3357	K
COG2608	P
COG3356	I
COG5635	T
COG2609	C
COG5340	V
COG1647	Q
COG1646	I
COG1645	R
COG1644	K
COG1643	J
COG1641	S
COG1640	G
COG2996	R
COG2994	O
COG2995	S
COG2992	R
COG2993	C
COG1649	S
COG1648	H
COG4888	K
COG5528	S
COG5529	Q
COG5526	R
COG5527	X
COG5524	CT
COG4889	R
COG5522	S
COG5523	S
COG5520	M
COG5521	G
COG4886	K
COG4138	H
COG4139	H
COG4136	R
COG4137	R
COG4134	R
COG4135	R
COG4132	R
COG4133	O
COG4130	G
COG2197	TK
COG2194	M
COG2195	E
COG2192	R
COG2193	P
COG2190	G
COG2191	C
COG4882	R
COG2198	T
COG2199	T
COG5423	S
COG5405	O
COG5421	X
COG5420	S
COG5427	S
COG3359	R
COG5425	S
COG5424	H
COG5429	S
COG3358	S
COG5406	KLB
COG1051	F
COG1427	R
